set,clip,setup,memory,input,offset,horizon_s,fde_px,fde_iqr_px,lock_on_s,path_median_px,path_last_px,period_ratio,auc,latency_s,fp_per_min,n_steps,unseen_fraction
held_out,small_03,pendulum,harmonic,snn,as_is,0.2,10.612916777233394,6.7892444915399786,24.75,11.49855612026423,22.379797854351303,1.0036631578947202,nan,nan,0.0,5004,0.0
held_out,small_03,pendulum,harmonic,snn,removed,0.2,10.786499932439146,6.949682375140421,24.72,12.485714454741725,18.999541298900006,1.0036631578947202,nan,nan,0.0,5004,0.0
held_out,small_03,pendulum,constant_velocity,snn,as_is,0.025,15.064858201824437,12.872391404382222,24.915,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,small_03,pendulum,constant_velocity,snn,removed,0.025,14.042494640190531,13.435622782091267,24.91,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,small_03,pendulum,constant_velocity,snn,as_is,0.05,19.489793724219474,15.913605956549278,24.91,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,small_03,pendulum,constant_velocity,snn,removed,0.05,18.09130785975781,16.011012171464117,24.91,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,small_03,pendulum,constant_velocity,snn,as_is,0.1,30.51423692628793,22.17307258656435,24.91,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,small_03,pendulum,constant_velocity,snn,removed,0.1,29.308988183741217,22.2208797190948,24.91,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,small_03,pendulum,constant_velocity,snn,as_is,0.2,60.403622864952695,35.01402792047261,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,small_03,pendulum,constant_velocity,snn,removed,0.2,60.082528021119444,35.38050496721369,inf,nan,nan,nan,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,snn_phasemap,centroid,as_is,0.025,128.50794740802704,18.569673842018503,inf,122.38982152121177,117.89071010738661,0.9779906074439477,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,snn_phasemap,centroid,removed,0.025,38.716851827119434,22.011038234154228,inf,28.7770886760385,30.673785302403132,0.9779906074439477,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,snn_phasemap,centroid,as_is,0.05,128.9732866671324,17.969505121583325,inf,122.38982152121177,117.89071010738661,0.9779906074439477,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,snn_phasemap,centroid,removed,0.05,38.64357384126815,22.272999895059446,inf,28.7770886760385,30.673785302403132,0.9779906074439477,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,snn_phasemap,centroid,as_is,0.1,129.65082918046866,18.75853433586775,inf,122.38982152121177,117.89071010738661,0.9779906074439477,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,snn_phasemap,centroid,removed,0.1,39.76581351820485,24.16024947788219,inf,28.7770886760385,30.673785302403132,0.9779906074439477,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,snn_phasemap,centroid,as_is,0.2,129.6239316775182,20.182473354249282,inf,122.38982152121177,117.89071010738661,0.9779906074439477,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,snn_phasemap,centroid,removed,0.2,42.76933232665529,25.295327320978867,inf,28.7770886760385,30.673785302403132,0.9779906074439477,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,phasemap,centroid,as_is,0.025,130.44687066111567,16.118070737085105,inf,126.78242129407025,123.40124302818678,1.0058870264627582,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,phasemap,centroid,removed,0.025,42.37602068658125,19.587490165090863,inf,36.31029762907987,32.18774039413802,1.0058870264627582,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,phasemap,centroid,as_is,0.05,130.51731847762724,15.897240928399057,inf,126.78242129407025,123.40124302818678,1.0058870264627582,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,phasemap,centroid,removed,0.05,43.91706109314045,20.276731964080597,inf,36.31029762907987,32.18774039413802,1.0058870264627582,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,phasemap,centroid,as_is,0.1,131.75624694109393,17.134279583387723,inf,126.78242129407025,123.40124302818678,1.0058870264627582,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,phasemap,centroid,removed,0.1,45.972582995586905,21.57153463103011,inf,36.31029762907987,32.18774039413802,1.0058870264627582,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,phasemap,centroid,as_is,0.2,133.07950400544462,17.121699902457777,inf,126.78242129407025,123.40124302818678,1.0058870264627582,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,phasemap,centroid,removed,0.2,47.90758488139506,21.46667410075439,inf,36.31029762907987,32.18774039413802,1.0058870264627582,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,kalman,centroid,as_is,0.025,127.7950715003937,21.516808561777992,inf,123.39671071758922,115.23262126492884,1.0018824937027542,nan,nan,139.08872901678953,5004,0.0
held_out,wide_01,pendulum,kalman,centroid,removed,0.025,41.0848385890507,21.64486027726665,inf,34.53873482227621,32.58636621314909,1.0018824937027542,nan,nan,139.08872901678953,5004,0.0
held_out,wide_01,pendulum,kalman,centroid,as_is,0.05,127.76091112529915,24.600021703453322,inf,123.39671071758922,115.23262126492884,1.0018824937027542,nan,nan,139.08872901678953,5004,0.0
held_out,wide_01,pendulum,kalman,centroid,removed,0.05,42.173699691420694,21.589119666962375,inf,34.53873482227621,32.58636621314909,1.0018824937027542,nan,nan,139.08872901678953,5004,0.0
held_out,wide_01,pendulum,kalman,centroid,as_is,0.1,127.70021226425902,26.92650739589419,inf,123.39671071758922,115.23262126492884,1.0018824937027542,nan,nan,139.08872901678953,5004,0.0
held_out,wide_01,pendulum,kalman,centroid,removed,0.1,43.97660148026674,22.72253088257071,inf,34.53873482227621,32.58636621314909,1.0018824937027542,nan,nan,139.08872901678953,5004,0.0
held_out,wide_01,pendulum,kalman,centroid,as_is,0.2,127.06054226056544,21.957248891758468,inf,123.39671071758922,115.23262126492884,1.0018824937027542,nan,nan,139.08872901678953,5004,0.0
held_out,wide_01,pendulum,kalman,centroid,removed,0.2,40.014622315814606,22.30918805745416,inf,34.53873482227621,32.58636621314909,1.0018824937027542,nan,nan,139.08872901678953,5004,0.0
held_out,wide_01,pendulum,harmonic,centroid,as_is,0.025,126.65746615220414,15.130860172244695,inf,123.82213473471072,118.94956872931164,1.0018824937027542,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,harmonic,centroid,removed,0.025,39.351944725578704,23.07247886257978,inf,33.86419651640991,32.34558719107088,1.0018824937027542,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,harmonic,centroid,as_is,0.05,126.62033481910137,14.945696175043366,inf,123.82213473471072,118.94956872931164,1.0018824937027542,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,harmonic,centroid,removed,0.05,39.37771029222499,23.35867140103101,inf,33.86419651640991,32.34558719107088,1.0018824937027542,nan,nan,0.0,5004,0.0
held_out,wide_01,pendulum,harmonic,centroid,as_is,0.1,126.767238227159,14.916822908657792,inf,123.82213473471072,118.94956872931164,1.0018824937027542,nan,nan,0.0,5004,0.0
